,Frequency, Formatted Data, Formatted Data.1
0,700000000.0,-1.49624560199,130.721643862
1,702302302.302,-1.50960877607,130.622425689
2,704604604.605,-1.51646945009,130.436055522
3,706906906.907,-1.52770350365,130.205353862
4,709209209.209,-1.52154590096,130.056862026
5,711511511.512,-1.51861874272,129.938850617
6,713813813.814,-1.52964743261,129.691120104
7,716116116.116,-1.51801810754,129.560613638
8,718418418.418,-1.51535742613,129.323709995
9,720720720.721,-1.51947145679,129.202309917
10,723023023.023,-1.51149746378,128.97569872
11,725325325.325,-1.51293083918,128.791527096
12,727627627.628,-1.51332005435,128.673544848
13,729929929.93,-1.51280444568,128.404565256
14,732232232.232,-1.52697128235,128.281199929
15,734534534.535,-1.5150818035,128.106867225
16,736836836.837,-1.52395632107,127.909269115
17,739139139.139,-1.5291439018,127.743077532
18,741441441.441,-1.52187411607,127.582280341
19,743743743.744,-1.53734145976,127.42266991
20,746046046.046,-1.51597283406,127.26480252
21,748348348.348,-1.52533473368,127.12967524
22,750650650.651,-1.52408255655,126.928063364
23,752952952.953,-1.53106671375,126.733000895
24,755255255.255,-1.52732321094,126.552419683
25,757557557.558,-1.53193263132,126.351977398
26,759859859.86,-1.53542278527,126.150815898
27,762162162.162,-1.53299861877,126.024974649
28,764464464.464,-1.54086710708,125.847671994
29,766766766.767,-1.53861865365,125.628768833
30,769069069.069,-1.53686356476,125.489543776
31,771371371.371,-1.55085107723,125.286668775
32,773673673.674,-1.5456641318,125.120357886
33,775975975.976,-1.54105744334,124.865516731
34,778278278.278,-1.54965215185,124.761528648
35,780580580.581,-1.54703267875,124.499448494
36,782882882.883,-1.5486610136,124.315328926
37,785185185.185,-1.54641956738,124.175612892
38,787487487.487,-1.54825250975,123.964609164
39,789789789.79,-1.56043171283,123.755631483
40,792092092.092,-1.55970953947,123.601914153
41,794394394.394,-1.54488171138,123.484038693
42,796696696.697,-1.56514251859,123.271831164
43,798998998.999,-1.54919659876,123.084387506
44,801301301.301,-1.54343794554,122.905637032
45,803603603.604,-1.54859980189,122.696742308
46,805905905.906,-1.54314774742,122.490789206
47,808208208.208,-1.55357214219,122.273669448
48,810510510.511,-1.55046875287,122.074655054
49,812812812.813,-1.55459587486,121.947285656
50,815115115.115,-1.56011889646,121.707422964
51,817417417.417,-1.55794386641,121.552209106
52,819719719.72,-1.5581686326,121.305717251
53,822022022.022,-1.5562381988,121.109573527
54,824324324.324,-1.56092122722,120.962652845
55,826626626.627,-1.56820720556,120.748804888
56,828928928.929,-1.57129609305,120.605497928
57,831231231.231,-1.56296979769,120.470954683
58,833533533.534,-1.56893528786,120.229684818
59,835835835.836,-1.57372178945,120.041944247
60,838138138.138,-1.57260893817,119.858222643
61,840440440.44,-1.56622638473,119.747670236
62,842742742.743,-1.56989008225,119.508929326
63,845045045.045,-1.57585743941,119.309383172
64,847347347.347,-1.58159045233,119.117380737
