,Frequency, Formatted Data, Formatted Data.1
0,700000000.0,-1.19654076261,-159.066035972
1,702302302.302,-1.1990621305,-159.360849903
2,704604604.605,-1.19970536704,-159.642011237
3,706906906.907,-1.20997360536,-159.892179288
4,709209209.209,-1.2104590417,-160.139497482
5,711511511.512,-1.20393666771,-160.475324687
6,713813813.814,-1.20729297022,-160.731182388
7,716116116.116,-1.20469160638,-161.005313632
8,718418418.418,-1.20771634627,-161.282106472
9,720720720.721,-1.19497752083,-161.54986057
10,723023023.023,-1.20103664372,-161.792408554
11,725325325.325,-1.19570655801,-162.060487028
12,727627627.628,-1.20818240548,-162.358832224
13,729929929.93,-1.20671994051,-162.612586238
14,732232232.232,-1.21207772264,-162.898730842
15,734534534.535,-1.21696184101,-163.079077875
16,736836836.837,-1.21687995041,-163.357631081
17,739139139.139,-1.20875267388,-163.643267122
18,741441441.441,-1.21548239999,-163.865650831
19,743743743.744,-1.22184367262,-164.21048907
20,746046046.046,-1.21912065963,-164.374483001
21,748348348.348,-1.21391888848,-164.638576086
22,750650650.651,-1.22612287121,-164.913414905
23,752952952.953,-1.22449417305,-165.086013692
24,755255255.255,-1.22373956524,-165.380343157
25,757557557.558,-1.23612224373,-165.70235933
26,759859859.86,-1.23173826001,-165.94294676
27,762162162.162,-1.23595460014,-166.167141404
28,764464464.464,-1.23352056633,-166.422797253
29,766766766.767,-1.22748774326,-166.69796419
30,769069069.069,-1.23796733551,-166.968874674
31,771371371.371,-1.23550062342,-167.220437464
32,773673673.674,-1.23153898669,-167.531820829
33,775975975.976,-1.23644750889,-167.753795456
34,778278278.278,-1.23923161461,-167.940146885
35,780580580.581,-1.23855590203,-168.2331902
36,782882882.883,-1.23118023474,-168.492572359
37,785185185.185,-1.25243640048,-168.776124181
38,787487487.487,-1.24643597492,-168.988196802
39,789789789.79,-1.25972305957,-169.28763183
40,792092092.092,-1.25460087531,-169.50782614
41,794394394.394,-1.25477683219,-169.743414748
42,796696696.697,-1.24980884764,-169.916720155
43,798998998.999,-1.24929367541,-170.161770209
44,801301301.301,-1.24785549033,-170.423714687
45,803603603.604,-1.24435927503,-170.667150626
46,805905905.906,-1.24260783867,-171.016274044
47,808208208.208,-1.24453519563,-171.204980537
48,810510510.511,-1.25434036815,-171.518586442
49,812812812.813,-1.24777223274,-171.777443585
50,815115115.115,-1.24529687639,-171.92008868
51,817417417.417,-1.25939077953,-172.222152261
52,819719719.72,-1.25674910533,-172.464944863
53,822022022.022,-1.25853411588,-172.714422915
54,824324324.324,-1.2560192286,-172.940578402
55,826626626.627,-1.26349046405,-173.161956189
56,828928928.929,-1.26617676584,-173.470525339
57,831231231.231,-1.27219197009,-173.613354765
58,833533533.534,-1.26855429009,-173.953150524
