,Frequency, Formatted Data, Formatted Data.1
0,700000000.0,-1.8490984703,172.579824088
1,702302302.302,-1.85821918604,171.819409311
2,704604604.605,-1.87636202797,171.154899277
3,706906906.907,-1.89995466107,170.388631052
4,709209209.209,-1.91033553142,169.69096939
5,711511511.512,-1.93204842156,168.933627675
6,713813813.814,-1.94991162664,168.286258669
7,716116116.116,-1.96002727586,167.497312841
8,718418418.418,-1.96542288042,166.739014447
9,720720720.721,-1.9870231265,165.963839544
10,723023023.023,-2.00538532016,165.206992348
11,725325325.325,-2.01723688452,164.510753962
12,727627627.628,-2.03813782123,163.671275189
13,729929929.93,-2.06514615053,162.798607582
14,732232232.232,-2.08080770082,162.071258304
15,734534534.535,-2.10959057024,161.282772823
16,736836836.837,-2.1326986987,160.356290184
17,739139139.139,-2.14651693121,159.641479747
18,741441441.441,-2.17428361443,158.824551256
19,743743743.744,-2.19888047771,157.949905521
20,746046046.046,-2.23272212476,157.079859638
21,748348348.348,-2.2571779121,156.285846237
22,750650650.651,-2.27438109272,155.373944382
23,752952952.953,-2.31630046894,154.567706942
24,755255255.255,-2.34951552643,153.601712934
25,757557557.558,-2.37931933847,152.643341845
26,759859859.86,-2.41109197756,151.752924031
27,762162162.162,-2.45711731835,150.781078914
28,764464464.464,-2.47116793566,149.880995013
29,766766766.767,-2.52895967569,148.950771913
30,769069069.069,-2.55414199857,147.931266489
31,771371371.371,-2.59501179728,146.89976716
32,773673673.674,-2.63321062206,145.797847355
33,775975975.976,-2.68582276625,144.885647518
34,778278278.278,-2.72579546508,143.683045778
35,780580580.581,-2.77819736582,142.676056497
36,782882882.883,-2.82695346597,141.60425089
37,785185185.185,-2.88206640405,140.45372742
38,787487487.487,-2.93405008802,139.361293036
39,789789789.79,-3.0048764553,138.227324375
40,792092092.092,-3.06705617715,136.946922845
41,794394394.394,-3.12253369558,135.827654406
42,796696696.697,-3.20082807616,134.596233686
43,798998998.999,-3.25638336038,133.27934308
44,801301301.301,-3.34119744572,132.02230881
45,803603603.604,-3.41667886896,130.729574417
