,Frequency, Formatted Data, Formatted Data.1
0,700000000.0,-1.55000733878,131.389276305
1,702302302.302,-1.55471889708,131.141837434
2,704604604.605,-1.55972519484,131.008791938
3,706906906.907,-1.55727952211,130.775887037
4,709209209.209,-1.56988273618,130.657151431
5,711511511.512,-1.5724611803,130.444483151
6,713813813.814,-1.57829807129,130.306399836
7,716116116.116,-1.56778582375,130.121392602
8,718418418.418,-1.56263448119,129.988745996
9,720720720.721,-1.5635774658,129.744055414
10,723023023.023,-1.55528413745,129.581193108
11,725325325.325,-1.5650439648,129.355893726
12,727627627.628,-1.5661847573,129.189946533
13,729929929.93,-1.56887909203,129.059333157
14,732232232.232,-1.56423445304,128.834494172
15,734534534.535,-1.57332882394,128.617327137
16,736836836.837,-1.57922510617,128.509418795
17,739139139.139,-1.57186789308,128.381378813
18,741441441.441,-1.5698113788,128.10954335
19,743743743.744,-1.57867154943,127.957736019
20,746046046.046,-1.58387034837,127.793928166
21,748348348.348,-1.57897921596,127.640471061
22,750650650.651,-1.58006749597,127.401097183
23,752952952.953,-1.59197697566,127.283482966
24,755255255.255,-1.59040575779,127.067927651
25,757557557.558,-1.58994773877,126.844294818
26,759859859.86,-1.58544744403,126.719003576
27,762162162.162,-1.59733000439,126.509257253
28,764464464.464,-1.59796837593,126.361604252
29,766766766.767,-1.59630622964,126.187638322
30,769069069.069,-1.60161262732,125.982033147
31,771371371.371,-1.59251842333,125.791275973
32,773673673.674,-1.59832318776,125.607431659
33,775975975.976,-1.60249369839,125.419117888
34,778278278.278,-1.60583216363,125.214970716
35,780580580.581,-1.59846031678,125.056798475
36,782882882.883,-1.61317909559,124.857435978
37,785185185.185,-1.61708611456,124.605818204
38,787487487.487,-1.61553879996,124.450672035
39,789789789.79,-1.627204862,124.324810355
40,792092092.092,-1.62538794587,124.116302443
41,794394394.394,-1.62791663632,123.912353664
42,796696696.697,-1.61568486852,123.71129029
43,798998998.999,-1.61872864774,123.530407954
44,801301301.301,-1.60841980097,123.354814489
45,803603603.604,-1.60695695602,123.114928224
46,805905905.906,-1.60986644977,122.901471595
47,808208208.208,-1.61164610991,122.737403115
48,810510510.511,-1.62033685701,122.539670508
49,812812812.813,-1.61490789828,122.348458404
50,815115115.115,-1.62536612821,122.113831852
51,817417417.417,-1.61830438786,121.928393335
52,819719719.72,-1.62533094206,121.780658381
53,822022022.022,-1.63318651905,121.56265075
54,824324324.324,-1.62850694287,121.279010399
55,826626626.627,-1.62766951555,121.128922349
56,828928928.929,-1.62224796318,120.961505278
57,831231231.231,-1.63396134406,120.754696153
58,833533533.534,-1.63158478458,120.668633475
59,835835835.836,-1.64105065567,120.398148572
60,838138138.138,-1.64096722293,120.254232399
61,840440440.44,-1.64003134369,120.074910064
62,842742742.743,-1.63842055363,119.851393755
63,845045045.045,-1.63776342066,119.667195829
64,847347347.347,-1.6351937954,119.453104719
65,849649649.65,-1.63457082364,119.265583128
66,851951951.952,-1.65920460099,119.056845137
67,854254254.254,-1.65561139221,118.854100676
68,856556556.557,-1.66069435316,118.645982687
69,858858858.859,-1.65981737103,118.406671402
70,861161161.161,-1.65433729774,118.205955486
71,863463463.463,-1.65724862712,118.019077818
72,865765765.766,-1.6643051061,117.781147853
73,868068068.068,-1.66948592453,117.6246896
74,870370370.37,-1.66822801458,117.414843711
75,872672672.673,-1.66896515186,117.208665104
76,874974974.975,-1.66700060656,117.04545219
77,877277277.277,-1.66859650373,116.780698334
78,879579579.58,-1.66763023312,116.643019938
79,881881881.882,-1.68039995932,116.431817821
80,884184184.184,-1.67753281208,116.287836695
81,886486486.486,-1.68703198582,116.05873033
82,888788788.789,-1.67877388197,115.851538636
83,891091091.091,-1.6832429714,115.702812706
84,893393393.393,-1.6913798943,115.454011331
85,895695695.696,-1.69418721831,115.297376696
86,897997997.998,-1.69138403614,115.092587892
87,900300300.3,-1.69886828211,114.839263701
88,902602602.603,-1.70439880272,114.644017446
89,904904904.905,-1.70127278988,114.471133689
90,907207207.207,-1.70419109881,114.265148556
91,909509509.51,-1.70402389861,114.152311724
92,911811811.812,-1.70525041098,113.936697162
93,914114114.114,-1.71028296913,113.744164826
94,916416416.416,-1.71364558731,113.541143806
95,918718718.719,-1.71208983371,113.32988019
96,921021021.021,-1.72085397352,113.142627769
97,923323323.323,-1.7316718654,112.924001365
98,925625625.626,-1.72687035443,112.685400142
99,927927927.928,-1.73142799443,112.544431656
100,930230230.23,-1.73069150937,112.303002129
101,932532532.533,-1.74113620587,112.148222666
102,934834834.835,-1.73136463162,111.940306901
103,937137137.137,-1.73629901294,111.741819637
104,939439439.439,-1.74091717698,111.528978978
105,941741741.742,-1.73985307824,111.357375758
106,944044044.044,-1.75202449586,111.115777421
107,946346346.346,-1.7528004991,110.953537606
108,948648648.649,-1.75381102401,110.767044895
109,950950950.951,-1.7608866987,110.549988909
110,953253253.253,-1.76691883463,110.393108346
111,955555555.556,-1.76782192726,110.204691992
112,957857857.858,-1.7664850683,110.024511603
113,960160160.16,-1.76449458821,109.788101278
114,962462462.462,-1.75519346791,109.632676031
115,964764764.765,-1.7609432987,109.401769945
116,967067067.067,-1.76098616651,109.19485541
117,969369369.369,-1.76288733626,109.000915679
118,971671671.672,-1.76454761936,108.770290555
119,973973973.974,-1.7636377786,108.53432952
120,976276276.276,-1.76828165137,108.359832274
121,978578578.579,-1.76856373416,108.135507186
122,980880880.881,-1.77639614607,108.008051746
123,983183183.183,-1.78340580101,107.820790229
124,985485485.485,-1.78280795335,107.566750637
125,987787787.788,-1.78576084209,107.370482917
126,990090090.09,-1.78395257787,107.139775027
127,992392392.392,-1.78418325763,106.990934441
128,994694694.695,-1.78862958449,106.766261238
129,996996996.997,-1.7931587772,106.546129909
130,999299299.299,-1.79681746425,106.365564785
131,1001601601.6,-1.79270758687,106.203486722
132,1003903903.9,-1.80103820372,105.92399433
133,1006206206.21,-1.79413945036,105.711024402
134,1008508508.51,-1.7994323358,105.479357435
135,1010810810.81,-1.80010102897,105.213085466
136,1013113113.11,-1.79664357977,105.105861475
137,1015415415.42,-1.79902577316,104.873613863
138,1017717717.72,-1.79201428897,104.693765241
139,1020020020.02,-1.79642962493,104.446977962
140,1022322322.32,-1.79133272158,104.271882628
141,1024624624.62,-1.80318095281,104.049232054
142,1026926926.93,-1.80781515712,103.814554806
143,1029229229.23,-1.80408366818,103.583488029
144,1031531531.53,-1.81508793892,103.326547084
145,1033833833.83,-1.81846804628,103.202041924
146,1036136136.14,-1.81703654368,103.01725169
147,1038438438.44,-1.82064999194,102.766188409
148,1040740740.74,-1.82349490014,102.488132987
149,1043043043.04,-1.8197703394,102.25327941
