,Frequency, Formatted Data, Formatted Data.1
0,700000000.0,-1.44661753317,151.960215248
1,702302302.302,-1.45044249939,151.8759362
2,704604604.605,-1.4531081085,151.779938726
3,706906906.907,-1.46220754035,151.698435966
4,709209209.209,-1.46551325793,151.509696168
5,711511511.512,-1.48765775784,151.55232334
6,713813813.814,-1.4705874196,151.439539454
7,716116116.116,-1.45904664299,151.29761996
8,718418418.418,-1.46235783836,151.212945278
9,720720720.721,-1.45850305623,151.133183103
10,723023023.023,-1.46032283337,150.977529593
11,725325325.325,-1.45577356684,150.891186938
12,727627627.628,-1.45865428705,150.836175584
13,729929929.93,-1.46246030575,150.713644345
14,732232232.232,-1.46473509163,150.613485251
15,734534534.535,-1.45494865256,150.494923015
16,736836836.837,-1.46789862184,150.492084488
17,739139139.139,-1.46659207315,150.323858721
18,741441441.441,-1.46385747891,150.264667089
19,743743743.744,-1.45951784695,150.212230384
20,746046046.046,-1.46637959589,150.125888213
21,748348348.348,-1.46671694497,150.004624721
22,750650650.651,-1.47955103917,149.911387296
23,752952952.953,-1.46583728054,149.860514363
24,755255255.255,-1.47976172597,149.76650046
25,757557557.558,-1.4722166147,149.580371579
26,759859859.86,-1.47136167924,149.54185769
27,762162162.162,-1.47153448026,149.455235979
28,764464464.464,-1.47488453492,149.322584461
29,766766766.767,-1.47425056639,149.308684954
30,769069069.069,-1.47780813684,149.241000882
31,771371371.371,-1.47315276286,149.077189404
32,773673673.674,-1.46716664189,148.928610228
33,775975975.976,-1.47753159634,148.846612249
34,778278278.278,-1.47529485266,148.702887561
35,780580580.581,-1.47909850698,148.710078348
36,782882882.883,-1.48062438251,148.491021986
37,785185185.185,-1.47793647322,148.426619358
38,787487487.487,-1.48369837603,148.404732902
39,789789789.79,-1.48853698865,148.349429536
40,792092092.092,-1.49455157192,148.217313414
41,794394394.394,-1.48759861418,148.097848629
42,796696696.697,-1.48359737585,148.022479646
43,798998998.999,-1.48292955756,147.91785245
44,801301301.301,-1.48941986113,147.807965021
45,803603603.604,-1.48295405786,147.745449337
46,805905905.906,-1.47676012871,147.655410482
47,808208208.208,-1.49650010699,147.479816698
48,810510510.511,-1.48872896036,147.384046468
49,812812812.813,-1.48204552582,147.257606013
50,815115115.115,-1.49850738336,147.211977096
51,817417417.417,-1.49634674983,147.070675649
52,819719719.72,-1.4799184346,146.949985644
53,822022022.022,-1.48719438072,146.914213467
54,824324324.324,-1.49318718086,146.798998541
55,826626626.627,-1.49821372366,146.683256894
56,828928928.929,-1.49537515473,146.554039128
57,831231231.231,-1.49269376076,146.480393457
58,833533533.534,-1.49656784498,146.397228955
59,835835835.836,-1.5015243103,146.345089242
60,838138138.138,-1.50018844015,146.304637513
61,840440440.44,-1.50271980145,146.197859866
