,Frequency, Formatted Data, Formatted Data.1
0,700000000.0,-1.19333620548,26.7496794762
1,702302302.302,-1.18442714186,26.2751272109
2,704604604.605,-1.18378536186,25.7785681158
3,706906906.907,-1.18204992815,25.4089962764
4,709209209.209,-1.18088391951,24.9409682262
5,711511511.512,-1.17795989592,24.5306728774
6,713813813.814,-1.1760828235,24.0849372343
7,716116116.116,-1.1760404611,23.6668564028
8,718418418.418,-1.17584994141,23.1771482222
9,720720720.721,-1.16285608088,22.7578589183
10,723023023.023,-1.15914893858,22.3394906307
11,725325325.325,-1.1653131181,21.8847115383
12,727627627.628,-1.16451985693,21.3960864669
13,729929929.93,-1.17476639676,21.0120285167
14,732232232.232,-1.16955070071,20.5456542255
15,734534534.535,-1.16895309864,20.1231932327
16,736836836.837,-1.17470936433,19.6652161199
17,739139139.139,-1.16306236847,19.2573885729
18,741441441.441,-1.16724746463,18.8164966379
19,743743743.744,-1.15738909357,18.4636242133
20,746046046.046,-1.1501445806,18.0013261544
21,748348348.348,-1.16036125265,17.5803414251
22,750650650.651,-1.16014643136,17.1445402482
23,752952952.953,-1.15900709026,16.7750971201
24,755255255.255,-1.15935713479,16.3566029114
25,757557557.558,-1.16012860453,15.8915120093
26,759859859.86,-1.15150725296,15.5054755262
27,762162162.162,-1.15415684505,15.0826121835
28,764464464.464,-1.15277034115,14.6715975382
29,766766766.767,-1.15238842557,14.2750473899
30,769069069.069,-1.15329025648,13.8471132104
31,771371371.371,-1.14808719663,13.4140373703
32,773673673.674,-1.14874101014,12.9782759932
33,775975975.976,-1.14952205508,12.5805788482
34,778278278.278,-1.15359511957,12.1888783533
35,780580580.581,-1.15263726744,11.7541012741
36,782882882.883,-1.14870840815,11.3167108136
37,785185185.185,-1.14567933523,10.9043359193
38,787487487.487,-1.13915093191,10.4528086973
39,789789789.79,-1.140905233,10.0335827594
40,792092092.092,-1.13835223862,9.6606916734
41,794394394.394,-1.14028400764,9.21924912266
