,Frequency, Formatted Data, Formatted Data.1
0,700000000.0,-1.16318349766,26.1060735075
1,702302302.302,-1.15862373108,25.665521102
2,704604604.605,-1.16085895104,25.2769857765
3,706906906.907,-1.15166078232,24.8108178694
4,709209209.209,-1.15374138265,24.3573085475
5,711511511.512,-1.15518429799,23.9578938585
6,713813813.814,-1.15245753366,23.5210420065
7,716116116.116,-1.1481512666,22.9966671801
8,718418418.418,-1.14157024568,22.6459962263
9,720720720.721,-1.14347557771,22.1584230638
10,723023023.023,-1.13700599416,21.6833533713
11,725325325.325,-1.14020929539,21.2275856306
12,727627627.628,-1.1435843731,20.7683754516
13,729929929.93,-1.14130294215,20.3157572644
14,732232232.232,-1.14519491273,19.8837578667
15,734534534.535,-1.15242583004,19.4867985149
16,736836836.837,-1.14198337231,19.0479712168
17,739139139.139,-1.13366113702,18.6658869642
18,741441441.441,-1.13639624066,18.1793328753
19,743743743.744,-1.13232572754,17.7192260869
20,746046046.046,-1.12984769179,17.3063732144
21,748348348.348,-1.13674304707,16.9379810443
22,750650650.651,-1.129595315,16.5350755272
23,752952952.953,-1.13265580287,16.0674017109
24,755255255.255,-1.13140163419,15.6307476117
25,757557557.558,-1.13608237315,15.2523874859
26,759859859.86,-1.13293950312,14.8125508559
27,762162162.162,-1.1284054191,14.3701953007
28,764464464.464,-1.13071645448,13.9329486294
29,766766766.767,-1.13064662768,13.5323973162
30,769069069.069,-1.12129921242,13.1493665306
31,771371371.371,-1.12206860025,12.6905891138
32,773673673.674,-1.12578400552,12.2334438095
33,775975975.976,-1.12896500354,11.8311410462
34,778278278.278,-1.1259643787,11.3875606142
35,780580580.581,-1.11660909526,10.9684440634
36,782882882.883,-1.12191092943,10.5205720562
37,785185185.185,-1.12754710714,10.1185035139
38,787487487.487,-1.11962867065,9.67433018384
39,789789789.79,-1.11847466005,9.2582030256
40,792092092.092,-1.11677317653,8.85370961431
41,794394394.394,-1.10844438486,8.39672713376
42,796696696.697,-1.10771307722,8.0480679637
43,798998998.999,-1.11500723406,7.64205126676
44,801301301.301,-1.1167752826,7.1842057865
45,803603603.604,-1.11957539648,6.74818234442
46,805905905.906,-1.12328484224,6.35615680337
47,808208208.208,-1.11386626589,5.87957152389
48,810510510.511,-1.11428199387,5.53178063109
