,Frequency, Formatted Data, Formatted Data.1
0,700000000.0,-1.50444293179,131.990321274
1,702302302.302,-1.50926074227,131.8591763
2,704604604.605,-1.52104194748,131.670580504
3,706906906.907,-1.53372044937,131.49705206
4,709209209.209,-1.52672878324,131.295689971
5,711511511.512,-1.53065225222,131.182159808
6,713813813.814,-1.52963571067,131.002128006
7,716116116.116,-1.52810868769,130.873816978
8,718418418.418,-1.52214426605,130.661087016
9,720720720.721,-1.5183058089,130.488447376
10,723023023.023,-1.51741920165,130.311246944
11,725325325.325,-1.52100783715,130.119474285
12,727627627.628,-1.53220612184,129.926561102
13,729929929.93,-1.5245700782,129.77848818
14,732232232.232,-1.54029576611,129.625887479
15,734534534.535,-1.53865110364,129.428559608
16,736836836.837,-1.53117446346,129.308702916
17,739139139.139,-1.54096282392,129.141190922
18,741441441.441,-1.53091751549,128.94400165
19,743743743.744,-1.52912186264,128.778616601
20,746046046.046,-1.53201994309,128.644490697
21,748348348.348,-1.53604742059,128.358852399
22,750650650.651,-1.53049646086,128.218562014
23,752952952.953,-1.54987775798,128.058833592
24,755255255.255,-1.54187883352,127.92784705
25,757557557.558,-1.54139795848,127.663024058
26,759859859.86,-1.5522340007,127.528769365
27,762162162.162,-1.55371154846,127.395353939
28,764464464.464,-1.55388365226,127.189014953
29,766766766.767,-1.53902358295,127.067398568
30,769069069.069,-1.55688711726,126.828462029
31,771371371.371,-1.55918932898,126.641066037
32,773673673.674,-1.55715118019,126.463275804
33,775975975.976,-1.55827488658,126.314321587
34,778278278.278,-1.55439542485,126.075589384
35,780580580.581,-1.55910624939,125.95587572
36,782882882.883,-1.5618524528,125.702985398
37,785185185.185,-1.55581470703,125.501947197
38,787487487.487,-1.56485238374,125.388069847
39,789789789.79,-1.56910461072,125.205014207
40,792092092.092,-1.57410543228,125.052115263
41,794394394.394,-1.57272701278,124.859048127
42,796696696.697,-1.57097555947,124.686720529
43,798998998.999,-1.57453745682,124.459927257
44,801301301.301,-1.57227638792,124.355093599
45,803603603.604,-1.56625975878,124.153484145
46,805905905.906,-1.5632552502,123.886361241
47,808208208.208,-1.5696306555,123.684922896
48,810510510.511,-1.57232077196,123.524233597
49,812812812.813,-1.57668458115,123.313447347
50,815115115.115,-1.57894300435,123.155759917
51,817417417.417,-1.57241644055,122.951616094
52,819719719.72,-1.58869257646,122.773953662
53,822022022.022,-1.57668198301,122.520772757
54,824324324.324,-1.57983468423,122.402714011
55,826626626.627,-1.57801622003,122.236454645
56,828928928.929,-1.59030683324,122.016845695
57,831231231.231,-1.59007069289,121.871474116
58,833533533.534,-1.58387510492,121.716889311
59,835835835.836,-1.59082768472,121.510910092
60,838138138.138,-1.5889563977,121.348255114
61,840440440.44,-1.59197189653,121.179883847
62,842742742.743,-1.59937281719,120.95340336
63,845045045.045,-1.58767698286,120.769678428
64,847347347.347,-1.58917030793,120.576863133
65,849649649.65,-1.59523581926,120.396221785
66,851951951.952,-1.59460411347,120.178446896
67,854254254.254,-1.59997032547,119.963379628
